file_name,duration,file_size,processing_time1,processing_time2,processing_time3,processing_time4,processing_time5
OAF_bar_angry.wav,1.6166439909297052,78992.0,0.0008003711700439453,0.0008959770202636719,0.0010050137837727864,0.0009846687316894531,0.0011198043823242188
216_1b1_Al_sc_Meditron.wav,20.0,2646044.0,0.00613856315612793,0.006827831268310547,0.007688601811726888,0.010051727294921875,0.010359621047973633
OAF_pearl_disgust.wav,2.4383219954648525,119114.0,0.001051187515258789,0.001142740249633789,0.0013016859690348308,0.0011909008026123047,0.0015399456024169922
OAF_get_angry.wav,1.6449886621315193,80376.0,0.0008149147033691406,0.0008172988891601562,0.0009404023488362631,0.0008509159088134766,0.0010695934295654296
OAF_date_happy.wav,2.1307482993197278,104096.0,0.0009369850158691406,0.0009330511093139648,0.001062949498494466,0.001034080982208252,0.0010919570922851562
109_1b1_Lr_sc_Litt3200.wav,17.456009070294783,139692.0,0.0022835731506347656,0.002574443817138672,0.002489010492960612,0.00306093692779541,0.003369045257568359
223_1b1_Ar_sc_Meditron.wav,33.9,678044.0,0.0056726932525634766,0.006592869758605957,0.00633851687113444,0.007266342639923096,0.009008121490478516
OAF_keep_fear.wav,1.6755555555555555,81870.0,0.0008070468902587891,0.0008584260940551758,0.0008954207102457682,0.0009339451789855957,0.001130819320678711
OAF_whip_disgust.wav,2.400045351473923,117244.0,0.0010700225830078125,0.00110626220703125,0.0011906623840332031,0.0012603998184204102,0.0012484073638916015
OAF_gin_disgust.wav,2.4043537414965988,117454.0,0.0010752677917480469,0.001049041748046875,0.0011393229166666667,0.001111745834350586,0.001248311996459961
OAF_mess_angry.wav,1.6950566893424037,82822.0,0.0007798671722412109,0.0007761716842651367,0.0009201367696126302,0.0008456707000732422,0.0009450435638427735
109_1b1_Ar_sc_Litt3200.wav,19.95201814058957,159660.0,0.0026013851165771484,0.003161907196044922,0.0032165845235188804,0.004087924957275391,0.004230070114135742
29.wav,60.02938775510204,10589228.0,0.040871381759643555,0.04674959182739258,0.04828635851542155,0.05369514226913452,0.062300252914428714
OAF_puff_happy.wav,1.9668480725623583,96092.0,0.0011107921600341797,0.0012019872665405273,0.0013916492462158203,0.0015563368797302246,0.0015133380889892577
218_1b1_Pl_sc_Meditron.wav,68.95002267573696,551644.0,0.008651256561279297,0.01084434986114502,0.010999759038289389,0.01242142915725708,0.017068910598754882
OAF_gas_fear.wav,1.5570068027210884,76080.0,0.000850677490234375,0.0009377002716064453,0.0010167757670084636,0.0010533332824707031,0.0016773223876953125
OAF_lid_angry.wav,1.4136054421768707,69078.0,0.0007464885711669922,0.0007953643798828125,0.0008542537689208984,0.0009039640426635742,0.0010087013244628907
OAF_deep_happy.wav,1.866031746031746,91170.0,0.0008490085601806641,0.0008605718612670898,0.0008800029754638672,0.0008873343467712402,0.0009543895721435547
OAF_mill_angry.wav,1.5350113378684807,75006.0,0.0007622241973876953,0.0007957220077514648,0.0007946491241455078,0.0007707476615905762,0.0008134841918945312
OAF_death_happy.wav,1.841360544217687,89964.0,0.0008573532104492188,0.0008533000946044922,0.0008943080902099609,0.0009191632270812988,0.0009234428405761718
OAF_book_angry.wav,1.5300680272108844,74766.0,0.0007193088531494141,0.0007262229919433594,0.0008002122243245443,0.0007494688034057617,0.0007673263549804688
OAF_life_disgust.wav,2.437596371882086,119078.0,0.0010809898376464844,0.0010122060775756836,0.001039743423461914,0.0011482834815979004,0.0011992931365966796
213_1p5_Ar_mc_AKGC417L.wav,20.0,2646044.0,0.006124258041381836,0.006974339485168457,0.00693972905476888,0.008143126964569092,0.009965610504150391
OAF_when_disgust.wav,2.4273015873015873,118576.0,0.0010700225830078125,0.0011014938354492188,0.0012581348419189453,0.001554250717163086,0.0014269351959228516
OAF_burn_disgust.wav,2.2045351473922903,107698.0,0.0009493827819824219,0.0010101795196533203,0.0010786851247151692,0.0011214613914489746,0.0011771678924560546
